;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
254.;1601097515;22.07.2009;INTEL CAPITAL CORPORATION;ICONTROL NETWORKS INC.;US;3823 / 7371 / 7372;Minority stake unknown %
255.;450491;13.06.2006;INTEL CAPITAL CORPORATION;BRIDGECO INC.;US;3674 / 7371;Minority stake unknown %
256.;239004;07.04.2004;INTEL CAPITAL CORPORATION;MOBILEWAY INC.;US;7371 / 7372;Minority stake unknown %
257.;149665;10.02.2003;INTEL CAPITAL CORPORATION;PEREGRINE SEMICONDUCTOR CORPORATION;US;3674;Minority stake unknown %
258.;507914;18.01.2007;INTEL CAPITAL CORPORATION;WORKSHARE INC.;US;7371 / 7374;Minority stake unknown %
259.;105534;14.01.2002;INTEL CAPITAL CORPORATION;RADIANT NETWORKS PLC;GB;3663;Minority stake unknown %
260.;283291;20.03.2001;INTEL CAPITAL CORPORATION;ATOMSHOCKWAVE CORPORATION;US;3651 / 3679 / 7371;Minority stake unknown %
261.;235338;24.07.2000;INTEL CAPITAL CORPORATION;ENGENIA SOFTWARE INC.;US;7371;Minority stake unknown %
262.;478087;20.09.2006;INTEL CAPITAL CORPORATION;DATALLEGRO INC.;US;3661 / 3663 / 3669 / 7371 / 7374;Minority stake unknown %
263.;1601412770;18.10.2012;INTEL CAPITAL CORPORATION;VALIDITY SENSORS INC.;US;3674 / 7371 / 8731;Minority stake unknown %
264.;1601121746;08.05.2006;INTEL CAPITAL CORPORATION;ATEMPO INC.;US;7371 / 7372;Minority stake unknown %
265.;520804;06.03.2007;INTEL CAPITAL CORPORATION;EONS INC.;US;8999;Minority stake unknown %
266.;132986;27.11.2000;INTEL CAPITAL CORPORATION;BOOSTWORKS, INC.;US;3661 / 7371 / 7372;Minority stake unknown %
267.;1941096736;18.06.2018;INTEL CAPITAL CORPORATION;EMBODIED INC.;US;3559;Minority stake unknown %
268.;572403;05.09.2007;INTEL CAPITAL CORPORATION;ATEMPO INC.;US;7371 / 7372;Minority stake unknown %
269.;75642;18.09.2000;INTEL CAPITAL CORPORATION;RISKMETRICS GROUP INC.;US;6282 / 7372 / 7374;Minority stake unknown %
270.;154896;10.03.2003;INTEL CAPITAL CORPORATION;BAYPACKETS INC.;US;7371 / 7372;Minority stake unknown %
271.;1601025898;02.10.2008;INTEL CAPITAL CORPORATION;DEXTERRA INC.;US;7371;Minority stake unknown %
272.;198916;05.09.2000;INTEL CAPITAL CORPORATION;TIMESTEN INC.;US;7371;Minority stake unknown %
273.;1909249999;23.06.2015;INTEL CAPITAL CORPORATION;JELLI INC.;US;7374;Minority stake unknown %
274.;1601315742;10.11.2011;INTEL CAPITAL CORPORATION;VIRIDENT SYSTEMS INC.;US;3575 / 3674 / 3679 / 7371;Minority stake unknown %
275.;536087;08.05.2007;INTEL CAPITAL CORPORATION;CROSSBEAM SYSTEMS INC.;US;7371 / 7373 / 8243;Minority stake unknown %
276.;518597;02.03.2007;INTEL CAPITAL CORPORATION;AEROSCOUT INC.;US;7371 / 7372;Minority stake unknown %
277.;151237;24.06.2002;INTEL CAPITAL CORPORATION;IRIDIGM DISPLAY CORPORATION;US;3357 / 3624 / 3629 / 3643 / 3644 / 3691 / 3692 / 3699;Minority stake unknown %
278.;133496;12.02.2003;INTEL CAPITAL CORPORATION;IXI MOBILE INC.;US;7371 / 7372;Minority stake unknown %
279.;1909180345;30.03.2015;INTEL CAPITAL CORPORATION;CAFEX COMMUNICATIONS INC.;US;7371 / 7372;Minority stake unknown %
280.;1601353450;15.03.2012;INTEL CAPITAL CORPORATION;TOBII TECHNOLOGY AB;SE;3575 / 7371;Minority stake 10%
281.;1601298890;08.09.2011;INTEL CAPITAL CORPORATION;IP COMMERCE INC.;US;7372 / 7374;Minority stake unknown %
282.;1909087850;28.03.2014;INTEL CAPITAL CORPORATION;SIGFOX WIRELESS SAS;FR;4899;Minority stake unknown %
283.;59035;06.04.2000;INTEL CAPITAL CORPORATION;RADIANT NETWORKS PLC;GB;3663;Minority stake unknown %
284.;551260;20.06.2007;INTEL CAPITAL CORPORATION;SIPORT INC.;US;3674;Minority stake unknown %
285.;354884;22.06.2005;INTEL CAPITAL CORPORATION;PICOCHIP DESIGNS LTD;GB;3663 / 3669 / 3674 / 7371;Minority stake unknown %
286.;118340;22.05.2002;INTEL CAPITAL CORPORATION;ENVIVIO INC.;US;7371 / 7372;Minority stake unknown %
287.;641719;31.03.2008;INTEL CAPITAL CORPORATION;TRIAGE WIRELESS INC.;US;3841 / 8731;Minority stake unknown %
288.;1601303514;27.09.2011;INTEL CAPITAL CORPORATION;CARECLOUD CORPORATION;US;7374;Minority stake unknown %
289.;1941081539;08.05.2018;INTEL CAPITAL CORPORATION;GAMALON INC.;US;7371 / 7372;Minority stake unknown %
290.;1909647838;29.06.1999;INTEL CAPITAL CORPORATION;CIDERA INC.;US;4899;Minority stake unknown %
291.;1909631547;19.09.2017;INTEL CAPITAL CORPORATION;MINIO INC.;US;7374;Minority stake unknown %
292.;1909443658;26.05.2016;INTEL CAPITAL CORPORATION;LIGHTBEND INC.;US;7374;Minority stake unknown %
293.;1909394084;23.10.2013;INTEL CAPITAL CORPORATION;MARIADB CORPORATION AB;FI;7372 / 7374;Minority stake unknown %
294.;1909393873;20.01.2016;INTEL CAPITAL CORPORATION;GIGASPACES TECHNOLOGIES INC.;US;7374;Minority stake unknown %
295.;1909278024;25.08.2015;INTEL CAPITAL CORPORATION;BLUEDATA SOFTWARE INC.;US;7374;Minority stake unknown %
296.;1909137553;21.08.2014;INTEL CAPITAL CORPORATION;GUAVUS INC.;US;7372 / 7374;Minority stake unknown %
297.;1909136928;20.08.2014;INTEL CAPITAL CORPORATION;ENLIGHTED INC.;US;3822 / 7374;Minority stake unknown %
298.;1909087696;27.03.2017;INTEL CAPITAL CORPORATION;ORCAM TECHNOLOGIES LTD;IL;3575 / 3827;Minority stake unknown %
299.;1909075911;29.05.2014;INTEL CAPITAL CORPORATION;NEWLANS INC.;US;3674;Minority stake
300.;1909057311;19.12.2013;INTEL CAPITAL CORPORATION;MANDIC SA;BR;7374;Minority stake unknown %
301.;1909033431;23.10.2013;INTEL CAPITAL CORPORATION;SKYSQL CORPORATION OY;FI;7371 / 7372 / 7374 / 8243;Minority stake unknown %
302.;1633122270;28.03.2013;INTEL CAPITAL CORPORATION;ZAMPLUS TECHNOLOGY CO., LTD;CN;7374;Minority stake unknown %
303.;1633023634;05.09.2011;INTEL CAPITAL CORPORATION;VIPSTORE.COM INC.;CN;5944 / 5961 / 8999;Minority stake unknown %
304.;1601466599;18.04.2013;INTEL CAPITAL CORPORATION;ENLIGHTED INC.;US;3822 / 7374;Minority stake unknown %
305.;1601436261;06.06.2013;INTEL CAPITAL CORPORATION;MIRANTIS INC.;US;7371 / 7372 / 7373;Minority stake unknown %
306.;1601338530;30.01.2012;INTEL CAPITAL CORPORATION;SOLERA NETWORKS INC.;US;7371 / 7374;Minority stake unknown %
307.;1601301358;19.09.2011;INTEL CAPITAL CORPORATION;ARCSOFT INC.;US;7371 / 7372;Minority stake unknown %
308.;1601196526;14.06.2010;INTEL CAPITAL CORPORATION;PICOCHIP DESIGNS LTD;GB;3663 / 3669 / 3674 / 7371;Minority stake unknown %
309.;1601167725;11.03.2010;INTEL CAPITAL CORPORATION;BETAWORKS STUDIO LLC;US;6799;Minority stake unknown %
310.;1601071392;22.04.2009;INTEL CAPITAL CORPORATION;BECEEM COMMUNICATIONS INC.;US;3661;Minority stake unknown %
311.;1601060425;18.11.2009;INTEL CAPITAL CORPORATION;PICOCHIP DESIGNS LTD;GB;3663 / 3669 / 3674 / 7371;Minority stake unknown %
312.;1601046865;27.01.2009;INTEL CAPITAL CORPORATION;CARRIER IQ INC.;US;4899 / 7371;Minority stake unknown %
313.;1601038461;20.11.2008;INTEL CAPITAL CORPORATION;STACCATO COMMUNICATIONS INC.;US;3674;Minority stake unknown %
314.;1601029307;28.10.2008;INTEL CAPITAL CORPORATION;TRONY SOLAR HOLDINGS CO., LTD;KY;3674 / 4911;Minority stake unknown %
315.;1601025927;06.10.2008;INTEL CAPITAL CORPORATION;BLACKARROW INC.;US;7371 / 7372;Minority stake unknown %
316.;1601024080;;INTEL CAPITAL CORPORATION;TELLIGENT SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
317.;617950;28.01.2008;INTEL CAPITAL CORPORATION;VIRTUAL IRON SOFTWARE INC.;US;7372 / 7374;Minority stake unknown %
318.;607143;19.12.2007;INTEL CAPITAL CORPORATION;GAINSPAN CORPORATION;US;3674 / 7371 / 7372;Minority stake unknown %
319.;541401;25.05.2007;INTEL CAPITAL CORPORATION;MFORMATION SOFTWARE TECHNOLOGIES LLC;US;7371 / 7372;Minority stake unknown %
320.;536386;29.05.2007;INTEL CAPITAL CORPORATION;JAJAH INC.;US;4813 / 4822;Minority stake unknown %
321.;534470;30.04.2007;INTEL CAPITAL CORPORATION;3LEAF SYSTEMS INC.;US;3571 / 3572 / 3575 / 3661 / 7371;Minority stake unknown %
322.;524525;12.03.2007;INTEL CAPITAL CORPORATION;CETERUS NETWORKS INC.;US;3571 / 3572 / 3575 / 3661 / 3663 / 3669;Minority stake unknown %
323.;477072;18.09.2006;INTEL CAPITAL CORPORATION;OPSOURCE INC.;US;7373 / 7374;Minority stake unknown %
324.;471755;28.08.2006;INTEL CAPITAL CORPORATION;ZEND TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
325.;457223;06.07.2006;INTEL CAPITAL CORPORATION;ENPIRION INC.;US;3674;Minority stake unknown %
326.;410260;24.01.2006;INTEL CAPITAL CORPORATION;WISAIR LTD;IL;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 8731;Minority stake unknown %
327.;354521;21.06.2005;INTEL CAPITAL CORPORATION;RF CODE INC.;US;7371 / 7372;Minority stake unknown %
328.;292901;11.11.2004;INTEL CAPITAL CORPORATION;BROADLOGIC NETWORK TECHNOLOGIES;US;3663;Minority stake unknown %
329.;274276;02.02.2000;INTEL CAPITAL CORPORATION;BROADLOGIC NETWORK TECHNOLOGIES;US;3663;Minority stake unknown %
330.;274252;21.03.2000;INTEL CAPITAL CORPORATION;MICROCOSM TECHNOLOGIES INC.;US;3674;Minority stake unknown %
331.;272010;12.06.2001;INTEL CAPITAL CORPORATION;ARABIA.COM;AE;8999;Minority stake unknown %
332.;201623;23.10.2000;INTEL CAPITAL CORPORATION;LINKAIR COMMUNICATIONS INC.;US;3661 / 3663 / 3669;Minority stake unknown %
333.;186150;26.01.2000;INTEL CAPITAL CORPORATION;SIMPATA GROUP INC., THE;US;7371 / 7372;Minority stake unknown %
334.;161139;27.11.2000;INTEL CAPITAL CORPORATION;RECOURSE TECHNOLOGIES INC.;US;7371;Minority stake unknown %
335.;153118;16.07.2001;INTEL CAPITAL CORPORATION;STEELEYE TECHNOLOGY INC.;US;7371;Minority stake unknown %
336.;90224;17.01.2001;INTEL CAPITAL CORPORATION;NETSANITY INC.;US;7371;Minority stake unknown %
337.;1941144230;09.10.2018;INTEL CAPITAL CORPORATION;GOLDBELLY INC.;US;2099;Minority stake unknown %
338.;1909615328;04.04.2000;INTEL CAPITAL CORPORATION;DOTCAST INC.;US;4899;Minority stake unknown %
339.;243960;16.01.2001;INTEL CAPITAL CORPORATION;MOLECULAR OPTOELECTRONICS CORPORATION;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
340.;455346;29.06.2006;INTEL CAPITAL CORPORATION;CLEAR2PAY NV/SA;BE;7371 / 7372 / 7374;Minority stake unknown %
341.;645311;01.05.2008;INTEL CAPITAL CORPORATION;DATALLEGRO INC.;US;3661 / 3663 / 3669 / 7371 / 7374;Minority stake unknown %
342.;115703;11.03.2002;INTEL CAPITAL CORPORATION;SIRF TECHNOLOGY INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 7371;Minority stake unknown %
343.;151354;11.02.2003;INTEL CAPITAL CORPORATION;RADIANT NETWORKS PLC;GB;3663;Minority stake unknown %
344.;86348;19.09.2000;INTEL CAPITAL CORPORATION;DEMANTRA INC.;US;7371 / 7372;Minority stake unknown %
345.;1941041824;21.02.2018;INTEL CAPITAL CORPORATION;CHRONOCAM SAS;FR;3823 / 3829;Minority stake unknown %
346.;1601466585;18.04.2013;INTEL CAPITAL CORPORATION;NETRONOME SYSTEMS INC.;US;3674 / 5065 / 7371 / 8711;Minority stake unknown %
347.;553035;05.01.2009;INTEL CAPITAL CORPORATION;MIRICS SEMICONDUCTOR LTD;GB;3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
348.;514726;12.02.2007;INTEL CAPITAL CORPORATION;SIRIFIC WIRELESS LTD;US;3661 / 3663 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake
349.;1909000096;26.08.2013;INTEL CAPITAL CORPORATION;HYTRUST INC.;US;7374;Minority stake
350.;419171;13.02.2006;INTEL CAPITAL CORPORATION;MYSQL AB;SE;7371 / 7372;Minority stake unknown %
351.;261362;06.07.2004;INTEL CAPITAL CORPORATION;POLYFUEL INC.;US;3691 / 3692 / 8731;Minority stake unknown %
352.;1909318444;08.12.2015;INTEL CAPITAL CORPORATION;INTERLUDE US INC.;US;7374;Minority stake unknown %
353.;1601191891;26.05.2010;INTEL CAPITAL CORPORATION;TRA INC.;US;7371 / 7374;Minority stake unknown %
354.;168878;27.08.2001;INTEL CAPITAL CORPORATION;UNITED DEVICES INC.;US;7371 / 7372;Minority stake unknown %
355.;1909407861;23.02.2016;INTEL CAPITAL CORPORATION;REFLEKTION INC.;US;7374;Minority stake unknown %
356.;1909428872;20.04.2016;INTEL CAPITAL CORPORATION;PRECISIONHAWK INC.;US;3721;Minority stake unknown %
357.;1909095859;22.04.2014;INTEL CAPITAL CORPORATION;INVISAGE TECHNOLOGIES INC.;US;3674 / 8731;Minority stake unknown %
358.;1909063363;21.01.2014;INTEL CAPITAL CORPORATION;NEXMO INC.;US;7374;Minority stake unknown %
359.;550316;25.06.2007;INTEL CAPITAL CORPORATION;EXANET LTD;IL;7371 / 7372;Minority stake unknown %
360.;517084;20.02.2007;INTEL CAPITAL CORPORATION;ANDIGILOG;US;3674 / 3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845;Minority stake unknown %
361.;500706;19.12.2006;INTEL CAPITAL CORPORATION;INTELLON CORPORATION;US;3661 / 3663 / 3669 / 3674;Minority stake unknown %
362.;457208;06.07.2006;INTEL CAPITAL CORPORATION;INSILICA INC.;US;3674;Minority stake unknown %
363.;406552;03.01.2006;INTEL CAPITAL CORPORATION;STACCATO COMMUNICATIONS INC.;US;3674;Minority stake unknown %
364.;274333;30.01.2001;INTEL CAPITAL CORPORATION;TRU-SI TECHNOLOGIES;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
365.;273667;25.04.2000;INTEL CAPITAL CORPORATION;CHIARO NETWORKS INC.;US;3661;Minority stake unknown %
366.;261151;09.05.2000;INTEL CAPITAL CORPORATION;LIGOS TECHNOLOGY;US;7371;Minority stake unknown %
367.;242467;08.01.2001;INTEL CAPITAL CORPORATION;COMMERCEROUTE INC.;US;7371;Minority stake unknown %
368.;164968;05.05.2003;INTEL CAPITAL CORPORATION;CROSSBEAM SYSTEMS INC.;US;7371 / 7373 / 8243;Minority stake unknown %
369.;149827;07.11.2000;INTEL CAPITAL CORPORATION;KAGOOR NETWORKS INC.;US;3571 / 3572 / 3575 / 3661 / 3663 / 3669;Minority stake unknown %
370.;135234;17.05.2000;INTEL CAPITAL CORPORATION;AUTHENTICA INC.;US;7371 / 7372;Minority stake unknown %
371.;128250;19.08.2002;INTEL CAPITAL CORPORATION;ADUVA INC.;US;7371 / 7372;Minority stake unknown %
372.;1601322233;05.12.2011;INTEL CAPITAL CORPORATION;MFOUNDRY INC.;US;7371 / 7374;Minority stake unknown %
373.;1601226678;05.12.2011;INTEL CAPITAL CORPORATION;GAINSPAN CORPORATION;US;3674 / 7371 / 7372;Minority stake unknown %
374.;119126;20.06.2002;INTEL CAPITAL CORPORATION;BLUESOCKET INC.;US;7371 / 7372;Minority stake unknown %
375.;203489;23.10.2000;INTEL CAPITAL CORPORATION;PINGTEL CORPORATION;US;3661 / 3663 / 3669 / 7371;Minority stake unknown %
376.;277044;12.07.2000;INTEL CAPITAL CORPORATION;VENTURECOM;US;7371;Minority stake unknown %
377.;1941101386;27.06.2018;INTEL CAPITAL CORPORATION;PREEMPT SECURITY INC.;US;7374;Minority stake unknown %
378.;1909653466;14.11.2017;INTEL CAPITAL CORPORATION;BOSSA NOVA ROBOTICS INC.;US;3559 / 7374;Minority stake unknown %
379.;1909470850;03.08.2016;INTEL CAPITAL CORPORATION;VELOSTRATA INC.;US;7372 / 7374;Minority stake unknown %
380.;1909037995;05.11.2013;INTEL CAPITAL CORPORATION;SPRINKLR INC.;US;7372 / 7374;Minority stake unknown %
381.;452755;21.06.2006;INTEL CAPITAL CORPORATION;NAVINI NETWORKS INC.;US;3663;Minority stake unknown %
382.;145231;14.01.2003;INTEL CAPITAL CORPORATION;SOLARFLARE COMMUNICATIONS INC.;US;3661 / 3674 / 7371;Minority stake unknown %
383.;1601270435;12.05.2011;INTEL CAPITAL CORPORATION;TOA TECHNOLOGIES INC.;US;7371 / 7372 / 7374;Minority stake unknown %
384.;1601179785;15.04.2010;INTEL CAPITAL CORPORATION;OVERTURE NETWORKS INC.;US;3663 / 7371 / 7372;Minority stake unknown %
385.;1909279944;31.08.2015;INTEL CAPITAL CORPORATION;PELOTON TECHNOLOGY INC.;US;3669;Minority stake unknown %
386.;1909012538;20.08.2013;INTEL CAPITAL CORPORATION;MAGINATICS INC.;US;7371 / 7374;Minority stake unknown %
387.;1633084034;05.06.2012;INTEL CAPITAL CORPORATION;VIETNAM COMMUNICATIONS CORPORATION;VN;5961 / 7311 / 7371 / 7372 / 7374 / 8999;Minority stake
388.;1633052297;09.11.2011;INTEL CAPITAL CORPORATION;DEALSANDYOU.COM;IN;8999;Minority stake 20%
389.;1633005932;20.10.2010;INTEL CAPITAL CORPORATION;OKBUY;CN;5661 / 5961 / 8999;Minority stake unknown %
390.;1601261194;10.06.2011;INTEL CAPITAL CORPORATION;JOULEX INC.;US;7371 / 7374;Minority stake unknown %
391.;1601231814;16.11.2010;INTEL CAPITAL CORPORATION;VERISMO NETWORKS INC.;US;8999;Minority stake unknown %
392.;570737;29.08.2007;INTEL CAPITAL CORPORATION;BRIDGECO INC.;US;3674 / 7371;Minority stake unknown %
393.;547621;15.06.2007;INTEL CAPITAL CORPORATION;BROADLOGIC NETWORK TECHNOLOGIES;US;3663;Minority stake unknown %
394.;486226;24.10.2006;INTEL CAPITAL CORPORATION;SYNACOR INC.;US;7371 / 7372 / 7374;Minority stake unknown %
395.;417637;05.07.2006;INTEL CAPITAL CORPORATION;IGA WORLDWIDE INC.;US;7311 / 7379;Minority stake unknown %
396.;304259;21.12.2004;INTEL CAPITAL CORPORATION;ENPIRION INC.;US;3674;Minority stake unknown %
397.;248156;17.05.2004;INTEL CAPITAL CORPORATION;SIRIFIC WIRELESS CORPORATION;CA;3661 / 3663 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
398.;198831;20.10.2003;INTEL CAPITAL CORPORATION;MOBILEWAY INC.;US;7371 / 7372;Minority stake unknown %
399.;178496;14.07.2003;INTEL CAPITAL CORPORATION;ATRICA INC.;US;3661 / 3663 / 3669 / 4813 / 4822 / 4899;Minority stake unknown %
400.;133361;19.07.2000;INTEL CAPITAL CORPORATION;NOMADIX INC.;US;7371 / 7373;Minority stake unknown %
401.;186991;24.09.2001;INTEL CAPITAL CORPORATION;CAP-XX PTY LTD;AU;3674;Minority stake unknown %
402.;1601189070;10.01.2011;INTEL CAPITAL CORPORATION;ZEND TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
403.;1601153900;09.01.2001;INTEL CAPITAL CORPORATION;SOLIDUM SYSTEMS CORPORATION;US;7371;Minority stake unknown %
404.;271512;21.12.2004;INTEL CAPITAL CORPORATION;CYMBET CORPORATION;US;3674 / 3691;Minority stake unknown %
405.;460742;20.07.2006;INTEL CAPITAL CORPORATION;AGGREGATOR LTD;GB;4833 / 7383 / 8231 / 8999;Minority stake unknown %
406.;1941152726;07.11.2018;INTEL CAPITAL CORPORATION;OVERWOLF LTD;IL;7374;Minority stake unknown %
407.;1909591622;13.06.2017;INTEL CAPITAL CORPORATION;AEYE INC.;US;7372 / 7373;Minority stake unknown %
408.;1909224637;22.04.2015;INTEL CAPITAL CORPORATION;PELOTON TECHNOLOGY INC.;US;3669;Minority stake unknown %
409.;1909014810;09.08.2013;INTEL CAPITAL CORPORATION;SILKROAD TECHNOLOGY INC.;US;7371 / 7374;Minority stake unknown %
410.;1601495332;10.07.2013;INTEL CAPITAL CORPORATION;YOTTAA INC.;US;7371 / 7372 / 7374;Minority stake unknown %
411.;1601252208;08.09.2011;INTEL CAPITAL CORPORATION;DYNAMICOPS INC.;US;7371 / 7372;Minority stake unknown %
412.;1601238383;04.11.2010;INTEL CAPITAL CORPORATION;AEROSCOUT INC.;US;7371 / 7372;Minority stake unknown %
413.;1601009302;01.08.2008;INTEL CAPITAL CORPORATION;REAL IMAGE MEDIA TECHNOLOGIES PVT LTD;IN;3663;Minority stake unknown %
414.;555907;11.07.2007;INTEL CAPITAL CORPORATION;VIRTUALLOGIX INC.;US;7371 / 7372;Minority stake unknown %
415.;549951;18.06.2007;INTEL CAPITAL CORPORATION;K2 NETWORK INC.;US;7371 / 7374;Minority stake unknown %
416.;291579;08.11.2004;INTEL CAPITAL CORPORATION;CREDANT TECHNOLOGIES INC.;US;7371;Minority stake unknown %
417.;242987;26.04.2004;INTEL CAPITAL CORPORATION;DEXTERRA INC.;US;7371;Minority stake unknown %
418.;213726;16.12.2003;INTEL CAPITAL CORPORATION;CANESTA INC.;US;3661 / 3679;Minority stake unknown %
419.;162610;21.04.2003;INTEL CAPITAL CORPORATION;DEMANTRA INC.;US;7371 / 7372;Minority stake unknown %
420.;132996;07.10.2002;INTEL CAPITAL CORPORATION;NOMADIX INC.;US;7371 / 7373;Minority stake unknown %
421.;437735;25.04.2006;INTEL CAPITAL CORPORATION;SILVERBACK SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
422.;195798;01.02.2000;INTEL CAPITAL CORPORATION;PICTUREIQ CORPORATION;US;7371 / 7372;Minority stake unknown %
423.;1907025683;12.06.2014;INTEL CAPITAL CORPORATION;VIZURY INTERACTIVE SOLUTIONS PVT LTD;IN;7371 / 8999;Minority stake unknown %
424.;1909528578;11.01.2017;INTEL CAPITAL CORPORATION;IZETTLE AB;SE;3575 / 6019 / 6099 / 7372 / 7374;Minority stake unknown %
425.;200971;21.04.2004;INTEL CAPITAL CORPORATION;WISAIR LTD;IL;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 8731;Minority stake unknown %
426.;1601122477;03.12.2003;INTEL CAPITAL CORPORATION;APPSTREAM INC.;US;7371 / 7372;Minority stake unknown %
427.;261367;25.07.2002;INTEL CAPITAL CORPORATION;POLYFUEL INC.;US;3691 / 3692 / 8731;Minority stake unknown %
428.;288006;17.10.2000;INTEL CAPITAL CORPORATION;NETOCTAVE INC.;US;7373 / 7379;Minority stake unknown %
429.;1909285340;10.09.2015;INTEL CAPITAL CORPORATION;HOOKLOGIC INC.;US;7371 / 7372 / 7374;Minority stake unknown %
430.;630267;02.04.2008;INTEL CAPITAL CORPORATION;ICONTROL NETWORKS INC.;US;3823 / 7371 / 7372;Minority stake unknown %
431.;262874;08.08.2005;INTEL CAPITAL CORPORATION;STARGEN INC.;US;3661 / 3663 / 3669 / 3674;Minority stake unknown %
432.;155903;14.03.2003;INTEL CAPITAL CORPORATION;ACTION ENGINE CORPORATION;US;7371 / 7372;Minority stake unknown %
433.;305485;09.12.2004;INTEL CAPITAL CORPORATION;PIONICS CO., LTD;JP;3692;Minority stake unknown %
434.;202863;19.09.2000;INTEL CAPITAL CORPORATION;PURPLEYOGI INC.;US;7371;Minority stake unknown %
435.;1909486803;20.09.2016;INTEL CAPITAL CORPORATION;INCONTEXT SOLUTIONS INC.;US;7374;Minority stake unknown %
436.;228999;25.02.2004;INTEL CAPITAL CORPORATION;MEDIA LARIO SRL;IT;3695;Minority stake unknown %
437.;1601106645;01.11.2004;INTEL CAPITAL CORPORATION;FINANCIAL ENGINES INC.;US;6282;Minority stake unknown %
438.;1601314163;06.11.2011;INTEL CAPITAL CORPORATION;URBAN AIRSHIP INC.;US;7372 / 7374;Minority stake unknown %
439.;1941083638;08.05.2018;INTEL CAPITAL CORPORATION;FICTIV INC.;US;7372 / 7374;Minority stake unknown %
440.;1941025467;15.01.2018;INTEL CAPITAL CORPORATION;NYANSA INC.;US;7374;Minority stake unknown %
441.;1909604917;12.07.2017;INTEL CAPITAL CORPORATION;LIGHTBEND INC.;US;7374;Minority stake unknown %
442.;1909602865;03.07.2017;INTEL CAPITAL CORPORATION;SPOTINST LTD;IL;7372 / 7374;Minority stake unknown %
443.;1909591745;13.06.2017;INTEL CAPITAL CORPORATION;COGNITIVE SCALE INC.;US;7371 / 7372;Minority stake unknown %
444.;1909501078;24.10.2016;INTEL CAPITAL CORPORATION;CHRONOCAM SAS;FR;3823 / 3829;Minority stake unknown %
445.;1909393585;21.01.2016;INTEL CAPITAL CORPORATION;ARRAYENT INC.;US;7374;Minority stake unknown %
446.;1909269861;05.08.2015;INTEL CAPITAL CORPORATION;CASHSTAR INC.;US;7374;Minority stake unknown %
447.;1909153199;06.10.2014;INTEL CAPITAL CORPORATION;REDUXIO SYSTEMS LTD;IL;7374;Minority stake unknown %
448.;1909117728;24.06.2014;INTEL CAPITAL CORPORATION;SCHOOLOGY INC.;US;7372 / 7374;Minority stake unknown %
449.;1909003044;24.09.2008;INTEL CAPITAL CORPORATION;INMAGE SYSTEMS INC.;US;7371 / 7374;Minority stake unknown %
450.;1601476742;20.05.2013;INTEL CAPITAL CORPORATION;JBF INTERLUDE 2009 LTD;IL;7371;Minority stake unknown %
451.;1601389385;23.07.2012;INTEL CAPITAL CORPORATION;GUAVAS INC.;US;7374;Minority stake unknown %
452.;1601353058;05.02.2013;INTEL CAPITAL CORPORATION;SPRINKLR INC.;US;7372 / 7374;Minority stake unknown %
453.;1601343795;16.02.2012;INTEL CAPITAL CORPORATION;JULY SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
454.;1601324411;12.12.2011;INTEL CAPITAL CORPORATION;IP.ACCESS LTD;GB;3571 / 3572 / 3575 / 3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
455.;1601216704;14.09.2010;INTEL CAPITAL CORPORATION;JOYENT INC.;US;7372 / 7374;Minority stake unknown %
456.;1601131428;31.12.2007;INTEL CAPITAL CORPORATION;APNA PAISA MARKETING AND SERVICES PVT LTD;IN;7374;Minority stake unknown %
457.;1601111131;30.11.2006;INTEL CAPITAL CORPORATION;LUCKYPAI GROUP LTD;CN;4833;Minority stake unknown %
458.;1601107130;16.02.2008;INTEL CAPITAL CORPORATION;VOXIFY INC.;US;7371 / 7389;Minority stake unknown %
459.;1601059029;09.03.2009;INTEL CAPITAL CORPORATION;SURFACE LOGIX INC.;US;8731;Minority stake unknown %
460.;616735;23.01.2008;INTEL CAPITAL CORPORATION;ENDECA TECHNOLOGIES INC.;US;7371 / 7372 / 8243;Minority stake unknown %
461.;593858;27.03.2008;INTEL CAPITAL CORPORATION;IOVATION INC.;US;7371 / 7372;Minority stake unknown %
