;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
154.;461746;01.03.2006;SAP VENTURES;DACOS SOFTWARE GMBH;DE;7371 / 7372;Minority stake unknown %
155.;1907059174;19.08.2014;SAP VENTURES;LAVANTE INC.;US;7372 / 7374;Minority stake unknown %
156.;436382;18.04.2006;SAP VENTURES;VIRTUAL IRON SOFTWARE INC.;US;7372 / 7374;Minority stake unknown %
157.;1601448266;19.02.2013;SAP VENTURES;FEEDZAI - CONSULTORIA E INOVACAO TECNOLOGICA SA;PT;7372 / 7374;Minority stake unknown %
158.;1601023916;11.09.2008;SAP VENTURES;NEWGEN SOFTWARE TECHNOLOGIES LTD;IN;7371 / 7372;Minority stake 15%
159.;1909190461;20.01.2015;SAP VENTURES;ALCHEMIST ACCELERATOR LLC;US;6799 / 8742;Minority stake unknown %
160.;1907226159;28.06.2017;SAP VENTURES;TECHBINS SOLUTIONS PVT LTD;IN;7372;Minority stake unknown %
161.;47276;30.06.2000;SAP VENTURES;MARKETFIRST SOFTWARE INC.;US;7371;Minority stake unknown %
162.;54008;16.12.1999;SAP VENTURES;ID2 TECHNOLOGIES;SE;7371;Minority stake unknown %
163.;56946;15.02.2000;SAP VENTURES;PROSYST SOFTWARE AG;DE;7371;Minority stake unknown %
164.;58385;21.03.2000;SAP VENTURES;CHEMCONNECT INC.;US;7374;Minority stake unknown %
165.;195513;07.03.2001;SAP VENTURES;OPSXCHANGE;US;7371;Minority stake unknown %
166.;205381;13.11.2003;SAP VENTURES;APRISO CORPORATION;US;7371 / 7372;Minority stake unknown %
167.;206130;17.11.2003;SAP VENTURES;SISTINA SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
168.;239331;08.04.2004;SAP VENTURES;STEELEYE TECHNOLOGY INC.;US;7371;Minority stake unknown %
169.;384105;06.10.2005;SAP VENTURES;VOICEOBJECTS INC.;US;7371 / 7372;Minority stake unknown %
170.;484509;17.10.2006;SAP VENTURES;ARISGLOBAL HOLDINGS LLC;US;7371 / 7372;Minority stake unknown %
171.;489384;06.11.2006;SAP VENTURES;VENDAVO INC.;US;7372 / 7374;Minority stake unknown %
172.;492133;15.11.2006;SAP VENTURES;APRISO CORPORATION;US;7371 / 7372;Minority stake unknown %
173.;530278;12.04.2007;SAP VENTURES;RIGHT HEMISPHERE INC.;US;7371 / 7372;Minority stake unknown %
174.;536134;08.05.2007;SAP VENTURES;CONFORMIA SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
175.;1601107225;25.08.2009;SAP VENTURES;TREMOR MEDIA INC.;US;7311 / 7312 / 7313 / 7319 / 7331 / 8743 / 8999;Minority stake unknown %
176.;1601194804;31.12.2010;SAP VENTURES;SPRING WIRELESS LTDA;BR;7371 / 7372;Minority stake unknown %
177.;1601217881;17.09.2010;SAP VENTURES;QUMU INC.;US;7371 / 7372;Minority stake unknown %
178.;1907216460;10.05.2017;SAP VENTURES;TECHBINS SOLUTIONS PVT LTD;IN;7372;Minority stake unknown %
179.;1909000910;16.07.2013;SAP VENTURES;PING IDENTITY CORPORATION;US;7374;Minority stake unknown %
180.;1909232422;16.04.2015;SAP VENTURES;IEX GROUP INC.;US;7374;Minority stake unknown %
181.;1941053943;14.02.2018;SAP VENTURES;PHOENIX TECHNOLOGIES INC.;CA;7371 / 7372;Minority stake unknown %
182.;311961;24.01.2005;SAP VENTURES;ZEND TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
