;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
40.;1601387409;05.10.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;CSR PLC;GB;3663 / 3672 / 3674 / 3679 / 7371 / 8731;Capital Increase 4.716%
41.;1909597841;27.06.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;GLOOKO INC.;US;7372;Minority stake unknown %
42.;1909104336;03.06.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;SUNEDISON SEMICONDUCTOR LTD;SG;3674;Capital Increase 5.844%
43.;1909003902;25.04.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;SOLIDFIRE INC.;US;3572 / 5045 / 7374;Minority stake unknown %
44.;1909084289;23.06.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;PHUNWARE INC.;US;7371 / 7372 / 7374;Minority stake unknown %
45.;1601279254;23.08.2011;SAMSUNG VENTURE INVESTMENT CORPORATION;PURE STORAGE INC.;US;3572 / 7374;Minority stake unknown %
46.;1601157245;04.02.2010;SAMSUNG VENTURE INVESTMENT CORPORATION;LENSVECTOR INC.;US;3827;Minority stake unknown %
47.;1909607799;20.07.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;GRAPHCORE LTD;GB;8731;Minority stake unknown %
48.;1909504563;31.10.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;GRAPHCORE LTD;GB;8731;Minority stake unknown %
49.;1909621088;14.09.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;CYNORA GMBH;DE;8731;Minority stake unknown %
50.;577407;17.09.2007;SAMSUNG VENTURE INVESTMENT CORPORATION;TEKNOVUS INC.;US;3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
51.;150570;18.02.2003;SAMSUNG VENTURE INVESTMENT CORPORATION;SYMBIAN LTD;GB;3661 / 7371 / 7372 / 8731;Minority stake 5%
52.;1909190508;21.01.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;JIBO INC.;US;3575 / 3651;Minority stake unknown %
53.;1601210547;10.08.2010;SAMSUNG VENTURE INVESTMENT CORPORATION;NANOSYS INC.;US;8731;Minority stake unknown %
54.;1601023964;12.09.2008;SAMSUNG VENTURE INVESTMENT CORPORATION;ENVIVIO INC.;US;7371 / 7372;Minority stake unknown %
55.;1909190280;20.01.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;EARLYSENSE LTD;IL;7374;Minority stake unknown %
56.;238399;05.04.2004;SAMSUNG VENTURE INVESTMENT CORPORATION;STARENT NETWORKS CORPORATION;US;7371 / 7372 / 7373;Minority stake unknown %
57.;1941130856;11.09.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;PACKET HOST INC.;US;8731 / 8732 / 8733;Minority stake unknown %
58.;1909499163;18.10.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;BAOBAB STUDIOS INC.;US;7374;Minority stake unknown %
59.;1909555840;14.03.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;EVRYTHNG LTD;GB;7372 / 7374;Minority stake unknown %
60.;1909602808;10.07.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;INPRIA CORPORATION;US;3674 / 8731;Minority stake unknown %
61.;1941024310;11.01.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;UNBABEL UNIPESSOAL LDA;PT;7374;Minority stake unknown %
62.;1601341365;08.02.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;PIVOT3 INC.;US;3572;Minority stake unknown %
63.;149691;10.02.2003;SAMSUNG VENTURE INVESTMENT CORPORATION;STARENT NETWORKS CORPORATION;US;7371 / 7372 / 7373;Minority stake unknown %
64.;1601438652;17.01.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;OPENX SOFTWARE LTD;GB;7371 / 7372;Minority stake unknown %
