;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
67.;1633102203;25.10.2012;NOKIA GROWTH PARTNERS US LLC;VIZURY INTERACTIVE SOLUTIONS PVT LTD;IN;7371 / 8999;Minority stake unknown %
68.;1633032548;10.05.2011;NOKIA GROWTH PARTNERS US LLC;QUIKR MAURITIUS HOLDING PVT LTD;MU;7374;Minority stake unknown %
69.;1601247003;15.02.2011;NOKIA GROWTH PARTNERS US LLC;VODDLER SWEDEN AB;SE;7371 / 7372 / 8999;Minority stake unknown %
70.;1909133820;11.08.2014;NOKIA GROWTH PARTNERS US LLC;ZUBIE INC.;US;3812 / 7372;Minority stake unknown %
71.;1601053046;18.03.2009;NOKIA GROWTH PARTNERS US LLC;KONGZHONG CORPORATION;KY;7372 / 7374 / 8999;Capital Increase unknown stake %
72.;1601260224;04.04.2011;NOKIA GROWTH PARTNERS US LLC;ROCKET FUEL INC.;US;7371 / 7372 / 7374;Minority stake unknown %
73.;1601143812;15.02.2010;NOKIA GROWTH PARTNERS US LLC;SWYPE INC.;US;7371 / 7372;Minority stake unknown %
74.;1909443297;25.05.2016;NOKIA GROWTH PARTNERS US LLC;ZUBIE INC.;US;3812 / 7372;Minority stake unknown %
75.;1909204285;26.02.2015;NOKIA GROWTH PARTNERS US LLC;CITYMAPS INC.;US;7372 / 7374;Minority stake unknown %
76.;1909041637;13.11.2013;NOKIA GROWTH PARTNERS US LLC;MAG INTERACTIVE AB;SE;7372;Minority stake unknown %
77.;1601259580;12.07.2011;NOKIA GROWTH PARTNERS US LLC;SWYPE INC.;US;7371 / 7372;Minority stake unknown %
78.;1601269188;23.02.2011;NOKIA GROWTH PARTNERS US LLC;SPONSORPAY GMBH;DE;6019 / 6099;Minority stake unknown %
79.;418345;09.02.2006;NOKIA GROWTH PARTNERS US LLC;BITBOYS OY;FI;3429 / 3571 / 3572 / 3575;Minority stake unknown %
80.;1907063966;06.01.2014;NOKIA GROWTH PARTNERS US LLC;SHANGHAI YIYU NETWORK TECHNOLOGY CO., LTD;CN;7372;Minority stake unknown %
81.;1909276078;19.08.2015;NOKIA GROWTH PARTNERS US LLC;YOOGAIA OY;FI;7372 / 7374;Minority stake unknown %
82.;338601;20.04.2005;NOKIA GROWTH PARTNERS US LLC;SASKEN COMMUNICATION TECHNOLOGIES LTD;IN;3663 / 3674 / 7371 / 7372;Minority stake unknown %
83.;1909080297;28.02.2014;NOKIA GROWTH PARTNERS US LLC;OMNIDRONE SL;ES;7371;Minority stake unknown %
84.;624894;24.02.2008;NOKIA GROWTH PARTNERS US LLC;MORPHO INC.;JP;7372;Minority stake unknown %
85.;545576;12.06.2007;NOKIA GROWTH PARTNERS US LLC;DECENTRAL.TV CORPORATION;US;7371 / 8999;Minority stake unknown %
86.;1601024954;22.10.2008;NOKIA GROWTH PARTNERS US LLC;MADHOUSE INC.;KY;7311 / 7374;Minority stake unknown %
87.;1601173914;30.03.2010;NOKIA GROWTH PARTNERS US LLC;UCWEB INC.;CN;7372 / 8999;Minority stake unknown %
88.;1601364686;25.04.2012;NOKIA GROWTH PARTNERS US LLC;INTERMEDIA.NET INC.;US;7372 / 7374;Minority stake unknown %
89.;1601465219;01.01.2010;NOKIA GROWTH PARTNERS US LLC;MADHOUSE INC.;KY;7311 / 7374;Minority stake unknown %
90.;1633056460;12.12.2011;NOKIA GROWTH PARTNERS US LLC;INNOVIS TELECOM SERVICES PVT LTD;IN;4813 / 4822 / 4899 / 8748;Minority stake unknown %
91.;1907013874;17.10.2013;NOKIA GROWTH PARTNERS US LLC;SOLARVISTA MEDIA CO., LTD;CN;7311 / 7312;Minority stake unknown %
92.;1907162674;20.12.2016;NOKIA GROWTH PARTNERS US LLC;ZOOMCAR INDIA PVT LTD;IN;7374;Minority stake unknown %
93.;1909263232;22.07.2015;NOKIA GROWTH PARTNERS US LLC;PELOTON TECHNOLOGY INC.;US;3669;Minority stake unknown %
94.;1601446832;13.02.2013;NOKIA GROWTH PARTNERS US LLC;INVISAGE TECHNOLOGIES INC.;US;3674 / 8731;Minority stake unknown %
