;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
1.;1601395966;15.08.2012;SABIC VENTURES BV;SEGETIS INC.;US;2869;Minority stake unknown %
2.;1941139395;02.10.2018;SABIC VENTURES BV;MTPV POWER CORPORATION;US;4911;Minority stake unknown %
3.;1601449599;25.02.2013;SABIC VENTURES BV;FIBERIO TECHNOLOGY CORPORATION;US;3299 / 8731;Minority stake unknown %
4.;1909125041;15.07.2014;SABIC VENTURES BV;MTPV LLC;US;3499 / 3674 / 8731;Minority stake unknown %
5.;1941153212;07.11.2018;SABIC VENTURES BV;FLEX LIGHTING LLC;US;3646;Minority stake unknown %
6.;1601392487;05.10.2012;SABIC VENTURES BV;VITRIFLEX INC.;US;2671 / 8731;Minority stake unknown %
